Temperature (degC), Heater (%), error
3.372434017595308120e+01,0.000000000000000000e+00,-3.724340175953081200e+00
3.421309872922775952e+01,0.000000000000000000e+00,-4.213098729227759520e+00
3.421309872922775952e+01,0.000000000000000000e+00,-4.213098729227759520e+00
3.519061583577713037e+01,0.000000000000000000e+00,-5.190615835777130371e+00
3.372434017595308120e+01,0.000000000000000000e+00,-3.724340175953081200e+00
3.421309872922775952e+01,0.000000000000000000e+00,-4.213098729227759520e+00
3.372434017595308120e+01,0.000000000000000000e+00,-3.724340175953081200e+00
3.372434017595308120e+01,0.000000000000000000e+00,-3.724340175953081200e+00
3.421309872922775952e+01,0.000000000000000000e+00,-4.213098729227759520e+00
3.372434017595308120e+01,0.000000000000000000e+00,-3.724340175953081200e+00
3.372434017595308120e+01,0.000000000000000000e+00,-3.724340175953081200e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.372434017595308120e+01,0.000000000000000000e+00,-3.724340175953081200e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.372434017595308120e+01,0.000000000000000000e+00,-3.724340175953081200e+00
3.372434017595308120e+01,0.000000000000000000e+00,-3.724340175953081200e+00
3.372434017595308120e+01,0.000000000000000000e+00,-3.724340175953081200e+00
3.372434017595308120e+01,0.000000000000000000e+00,-3.724340175953081200e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.128054740957966828e+01,2.702831615973979851e+01,-1.280547409579668283e+00
3.372434017595308120e+01,0.000000000000000000e+00,-3.724340175953081200e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.372434017595308120e+01,0.000000000000000000e+00,-3.724340175953081200e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.372434017595308120e+01,0.000000000000000000e+00,-3.724340175953081200e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.421309872922775952e+01,0.000000000000000000e+00,-4.213098729227759520e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.323558162267839577e+01,0.000000000000000000e+00,-3.235581622678395775e+00
3.274682306940371745e+01,9.954970574853244614e+01,7.253176930596282546e+00
3.323558162267839577e+01,8.621493668435299185e+01,6.764418377321604225e+00
3.470185728250244495e+01,6.238084315973451055e+01,5.298142717497555054e+00
3.470185728250244495e+01,7.847437209630859911e+01,5.298142717497555054e+00
3.323558162267839577e+01,1.000000000000000000e+02,6.764418377321604225e+00
3.519061583577713037e+01,5.529283193969961729e+01,4.809384164222869629e+00
3.567937438905180869e+01,6.551887880643005246e+01,4.320625610948191309e+00
3.519061583577713037e+01,8.120179077067919593e+01,4.809384164222869629e+00
3.519061583577713037e+01,7.732352645213052256e+01,4.809384164222869629e+00
3.323558162267839577e+01,1.000000000000000000e+02,6.764418377321604225e+00
3.519061583577713037e+01,5.827080346357944052e+01,4.809384164222869629e+00
3.519061583577713037e+01,7.923957740503070113e+01,4.809384164222869629e+00
3.567937438905180869e+01,7.019848194140197961e+01,4.320625610948191309e+00
3.567937438905180869e+01,7.607327563858203234e+01,4.320625610948191309e+00
3.616813294232649412e+01,6.693665294352037165e+01,3.831867057673505883e+00
3.665689149560117244e+01,6.290622372663182915e+01,3.343108504398827563e+00
3.665689149560117244e+01,6.837936693971792579e+01,3.343108504398827563e+00
3.714565004887585076e+01,5.925139719730653809e+01,2.854349951124149243e+00
3.714565004887585076e+01,6.462894781710221537e+01,2.854349951124149243e+00
3.714565004887585076e+01,6.520744940752148011e+01,2.854349951124149243e+00
3.616813294232649412e+01,8.572118088849637729e+01,3.831867057673505883e+00
3.665689149560117244e+01,6.669982680888004722e+01,3.343108504398827563e+00
3.714565004887585076e+01,6.219910217178723855e+01,2.854349951124149243e+00
3.665689149560117244e+01,7.758128010121581042e+01,3.343108504398827563e+00
3.763440860215054329e+01,5.345657188614953270e+01,2.365591397849456712e+00
3.763440860215054329e+01,6.392590568235755200e+01,2.365591397849456712e+00
3.812316715542522161e+01,5.441066953817381346e+01,1.876832844574778392e+00
3.812316715542522161e+01,5.978583131134784168e+01,1.876832844574778392e+00
3.861192570869989993e+01,5.017767780159231705e+01,1.388074291300100072e+00
4.056695992179863453e+01,1.619231467309108297e+01,-5.669599217986345252e-01
4.105571847507331285e+01,2.541660811416481636e+01,-1.055718475073312845e+00
4.056695992179863453e+01,4.000644130091933448e+01,-5.669599217986345252e-01
4.007820136852394910e+01,4.505007330660438924e+01,-7.820136852394909965e-02
4.007820136852394910e+01,4.003979848090721561e+01,-7.820136852394909965e-02
4.056695992179863453e+01,3.005138055655244145e+01,-5.669599217986345252e-01
4.252199413489736202e+01,0.000000000000000000e+00,-2.521994134897362017e+00
4.301075268817204744e+01,5.025512460958301730e+00,-3.010752688172047442e+00
4.105571847507331285e+01,4.866642573807630612e+01,-1.055718475073312845e+00
4.105571847507331285e+01,2.914288132048523039e+01,-1.055718475073312845e+00
4.105571847507331285e+01,2.892915243533800407e+01,-1.055718475073312845e+00
4.203323558162267659e+01,8.778794366622491907e+00,-2.033235581622676591e+00
4.203323558162267659e+01,1.834391845799130749e+01,-2.033235581622676591e+00
4.252199413489736202e+01,7.973626138306399547e+00,-2.521994134897362017e+00
4.252199413489736202e+01,1.245158580298047468e+01,-2.521994134897362017e+00
4.301075268817204744e+01,1.985606177980371534e+00,-3.010752688172047442e+00
4.301075268817204744e+01,6.364633628932644172e+00,-3.010752688172047442e+00
4.301075268817204744e+01,5.774523075724424359e+00,-3.010752688172047442e+00
4.349951124144672576e+01,0.000000000000000000e+00,-3.499511241446725762e+00
4.301075268817204744e+01,1.017217099911913003e+01,-3.010752688172047442e+00
4.349951124144672576e+01,0.000000000000000000e+00,-3.499511241446725762e+00
4.301075268817204744e+01,9.582330822970547501e+00,-3.010752688172047442e+00
4.349951124144672576e+01,0.000000000000000000e+00,-3.499511241446725762e+00
4.349951124144672576e+01,0.000000000000000000e+00,-3.499511241446725762e+00
4.349951124144672576e+01,0.000000000000000000e+00,-3.499511241446725762e+00
4.398826979472140408e+01,0.000000000000000000e+00,-3.988269794721404082e+00
4.349951124144672576e+01,3.822058743687609450e+00,-3.499511241446725762e+00
4.349951124144672576e+01,0.000000000000000000e+00,-3.499511241446725762e+00
4.349951124144672576e+01,0.000000000000000000e+00,-3.499511241446725762e+00
4.349951124144672576e+01,0.000000000000000000e+00,-3.499511241446725762e+00
4.349951124144672576e+01,0.000000000000000000e+00,-3.499511241446725762e+00
4.398826979472140408e+01,0.000000000000000000e+00,-3.988269794721404082e+00
4.301075268817204744e+01,1.292710348355519301e+01,-3.010752688172047442e+00
4.398826979472140408e+01,0.000000000000000000e+00,-3.988269794721404082e+00
4.154447702834799827e+01,4.175657505744728581e+01,-1.544477028347998271e+00
4.398826979472140408e+01,0.000000000000000000e+00,-3.988269794721404082e+00
4.496578690127077493e+01,0.000000000000000000e+00,-4.965786901270774933e+00
4.349951124144672576e+01,1.235877003823546616e+01,-3.499511241446725762e+00
4.301075268817204744e+01,6.494801212373593202e+00,-3.010752688172047442e+00
4.301075268817204744e+01,1.077512592630569088e+00,-3.010752688172047442e+00
4.349951124144672576e+01,0.000000000000000000e+00,-3.499511241446725762e+00
4.349951124144672576e+01,0.000000000000000000e+00,-3.499511241446725762e+00
4.301075268817204744e+01,5.296042794714229451e+00,-3.010752688172047442e+00
4.301075268817204744e+01,0.000000000000000000e+00,-3.010752688172047442e+00
4.301075268817204744e+01,0.000000000000000000e+00,-3.010752688172047442e+00
4.301075268817204744e+01,0.000000000000000000e+00,-3.010752688172047442e+00
4.301075268817204744e+01,0.000000000000000000e+00,-3.010752688172047442e+00
4.301075268817204744e+01,0.000000000000000000e+00,-3.010752688172047442e+00
4.301075268817204744e+01,0.000000000000000000e+00,-3.010752688172047442e+00
4.252199413489736202e+01,9.855189145595820932e+00,-2.521994134897362017e+00
4.252199413489736202e+01,4.350779951725598949e+00,-2.521994134897362017e+00
4.301075268817204744e+01,0.000000000000000000e+00,-3.010752688172047442e+00
4.301075268817204744e+01,0.000000000000000000e+00,-3.010752688172047442e+00
4.252199413489736202e+01,8.847777914528775156e+00,-2.521994134897362017e+00
4.252199413489736202e+01,3.346252180147793354e+00,-2.521994134897362017e+00
4.203323558162267659e+01,1.282385739603566677e+01,-2.033235581622676591e+00
4.203323558162267659e+01,7.424188884005960887e+00,-2.033235581622676591e+00
4.203323558162267659e+01,7.025364552075423319e+00,-2.033235581622676591e+00
4.203323558162267659e+01,6.614427978342092729e+00,-2.033235581622676591e+00
4.203323558162267659e+01,6.215665404980580178e+00,-2.033235581622676591e+00
4.203323558162267659e+01,5.804617723994336842e+00,-2.033235581622676591e+00
4.203323558162267659e+01,5.405653296094815374e+00,-2.033235581622676591e+00
4.203323558162267659e+01,4.994599991879368872e+00,-2.033235581622676591e+00
4.203323558162267659e+01,4.595548113070488938e+00,-2.033235581622676591e+00
4.203323558162267659e+01,4.184486858772373807e+00,-2.033235581622676591e+00
4.349951124144672576e+01,0.000000000000000000e+00,-3.499511241446725762e+00
4.301075268817204744e+01,0.000000000000000000e+00,-3.010752688172047442e+00
3.910068426197458535e+01,7.350284440536212571e+01,8.993157380254146460e-01
4.154447702834799827e+01,0.000000000000000000e+00,-1.544477028347998271e+00
4.349951124144672576e+01,0.000000000000000000e+00,-3.499511241446725762e+00
4.154447702834799827e+01,2.828080765046968281e+01,-1.544477028347998271e+00
4.154447702834799827e+01,8.633472539345948604e+00,-1.544477028347998271e+00
4.301075268817204744e+01,0.000000000000000000e+00,-3.010752688172047442e+00
4.105571847507331285e+01,3.323472637231019178e+01,-1.055718475073312845e+00
4.105571847507331285e+01,1.310045054720978897e+01,-1.055718475073312845e+00
4.154447702834799827e+01,2.929220286888719826e+00,-1.544477028347998271e+00
4.154447702834799827e+01,7.597550195216491886e+00,-1.544477028347998271e+00
4.105571847507331285e+01,1.725829182844500309e+01,-1.055718475073312845e+00
4.105571847507331285e+01,1.206453504939918275e+01,-1.055718475073312845e+00
4.105571847507331285e+01,1.185732219855442793e+01,-1.055718475073312845e+00
4.105571847507331285e+01,1.164389414871179440e+01,-1.055718475073312845e+00
4.154447702834799827e+01,1.472104719647109761e+00,-1.544477028347998271e+00
4.154447702834799827e+01,6.141078931961185816e+00,-1.544477028347998271e+00
4.154447702834799827e+01,5.837849217775456623e+00,-1.544477028347998271e+00
4.154447702834799827e+01,5.525746658517061149e+00,-1.544477028347998271e+00
4.105571847507331285e+01,1.518946926815005227e+01,-1.055718475073312845e+00
4.105571847507331285e+01,9.992725673192499158e+00,-1.055718475073312845e+00
4.105571847507331285e+01,9.785805150094361693e+00,-1.055718475073312845e+00
4.105571847507331285e+01,9.572119054439923502e+00,-1.055718475073312845e+00
4.105571847507331285e+01,9.365223449928762989e+00,-1.055718475073312845e+00
4.105571847507331285e+01,9.151485453136597670e+00,-1.055718475073312845e+00
4.105571847507331285e+01,8.944621210806623424e+00,-1.055718475073312845e+00
4.105571847507331285e+01,8.730930383137685880e+00,-1.055718475073312845e+00
4.105571847507331285e+01,8.524002057249688846e+00,-1.055718475073312845e+00
4.105571847507331285e+01,8.310335292377875049e+00,-1.055718475073312845e+00
4.105571847507331285e+01,8.103416279497128727e+00,-1.055718475073312845e+00
4.105571847507331285e+01,7.889742416603567676e+00,-1.055718475073312845e+00
4.105571847507331285e+01,7.682837599766312309e+00,-1.055718475073312845e+00
4.105571847507331285e+01,7.469156387148107257e+00,-1.055718475073312845e+00
4.105571847507331285e+01,7.262232944296343362e+00,-1.055718475073312845e+00
4.105571847507331285e+01,7.048638267134730739e+00,-1.055718475073312845e+00
4.301075268817204744e+01,0.000000000000000000e+00,-3.010752688172047442e+00
4.105571847507331285e+01,2.616206487001244341e+01,-1.055718475073312845e+00
4.105571847507331285e+01,6.627991023534296033e+00,-1.055718475073312845e+00
4.105571847507331285e+01,6.414500702394509091e+00,-1.055718475073312845e+00
4.105571847507331285e+01,6.207415263557106044e+00,-1.055718475073312845e+00
4.105571847507331285e+01,5.993892372062219920e+00,-1.055718475073312845e+00
4.105571847507331285e+01,5.786850628848039690e+00,-1.055718475073312845e+00
4.105571847507331285e+01,5.573298791519796680e+00,-1.055718475073312845e+00
4.105571847507331285e+01,5.366260521805619632e+00,-1.055718475073312845e+00
4.105571847507331285e+01,5.152688548245476952e+00,-1.055718475073312845e+00
4.203323558162267659e+01,0.000000000000000000e+00,-2.033235581622676591e+00
4.056695992179863453e+01,2.441215348343336444e+01,-5.669599217986345252e-01
4.105571847507331285e+01,0.000000000000000000e+00,-1.055718475073312845e+00
4.301075268817204744e+01,0.000000000000000000e+00,-3.010752688172047442e+00
4.105571847507331285e+01,2.480225892767061424e+01,-1.055718475073312845e+00
4.105571847507331285e+01,4.617308426229458362e+00,-1.055718475073312845e+00
4.105571847507331285e+01,4.410626920203981172e+00,-1.055718475073312845e+00
4.252199413489736202e+01,0.000000000000000000e+00,-2.521994134897362017e+00
4.056695992179863453e+01,2.916303519891450335e+01,-5.669599217986345252e-01
4.056695992179863453e+01,9.072329011946759891e+00,-5.669599217986345252e-01
4.056695992179863453e+01,8.961366641090108942e+00,-5.669599217986345252e-01
4.007820136852394910e+01,1.865607578356461005e+01,-7.820136852394909965e-02
4.056695992179863453e+01,3.840057074069594734e+00,-5.669599217986345252e-01
4.056695992179863453e+01,8.719615176276189317e+00,-5.669599217986345252e-01
4.056695992179863453e+01,8.608674189911370789e+00,-5.669599217986345252e-01
4.007820136852394910e+01,1.830558260628692935e+01,-7.820136852394909965e-02
4.056695992179863453e+01,3.489397180450862557e+00,-5.669599217986345252e-01
4.203323558162267659e+01,0.000000000000000000e+00,-2.033235581622676591e+00
4.056695992179863453e+01,2.334933382931955137e+01,-5.669599217986345252e-01
4.105571847507331285e+01,0.000000000000000000e+00,-1.055718475073312845e+00
4.056695992179863453e+01,1.325602042481643217e+01,-5.669599217986345252e-01
4.056695992179863453e+01,8.144914914901928427e+00,-5.669599217986345252e-01
4.056695992179863453e+01,8.034004667054446713e+00,-5.669599217986345252e-01
4.007820136852394910e+01,1.772616282578798419e+01,-7.820136852394909965e-02
4.056695992179863453e+01,2.905627990737674970e+00,-5.669599217986345252e-01
4.154447702834799827e+01,0.000000000000000000e+00,-1.544477028347998271e+00
4.007820136852394910e+01,2.779232790417077226e+01,-7.820136852394909965e-02
4.056695992179863453e+01,2.963107477659194799e+00,-5.669599217986345252e-01
4.007820136852394910e+01,1.765380164958170184e+01,-7.820136852394909965e-02
4.007820136852394910e+01,1.263336692667410865e+01,-7.820136852394909965e-02
4.007820136852394910e+01,1.261809206218647539e+01,-7.820136852394909965e-02
4.007820136852394910e+01,1.260220991877617180e+01,-7.820136852394909965e-02
4.007820136852394910e+01,1.258693777267984437e+01,-7.820136852394909965e-02
4.056695992179863453e+01,2.770469692146726892e+00,-5.669599217986345252e-01
3.665689149560117244e+01,8.739080849834226683e+01,3.343108504398827563e+00
4.007820136852394910e+01,0.000000000000000000e+00,-7.820136852394909965e-02
4.154447702834799827e+01,0.000000000000000000e+00,-1.544477028347998271e+00
4.056695992179863453e+01,1.776010771765170659e+01,-5.669599217986345252e-01
4.056695992179863453e+01,8.011076919493943294e+00,-5.669599217986345252e-01
4.007820136852394910e+01,1.770470367133433598e+01,-7.820136852394909965e-02
4.105571847507331285e+01,0.000000000000000000e+00,-1.055718475073312845e+00
4.007820136852394910e+01,2.251870600352884821e+01,-7.820136852394909965e-02
4.056695992179863453e+01,2.876999522722038627e+00,-5.669599217986345252e-01
4.154447702834799827e+01,0.000000000000000000e+00,-1.544477028347998271e+00
4.007820136852394910e+01,2.771494345277240967e+01,-7.820136852394909965e-02
4.056695992179863453e+01,2.911900413293513346e+00,-5.669599217986345252e-01
4.007820136852394910e+01,1.760144101483469825e+01,-7.820136852394909965e-02
4.007820136852394910e+01,1.259463414442021723e+01,-7.820136852394909965e-02
4.007820136852394910e+01,1.257932294894973069e+01,-7.820136852394909965e-02
4.154447702834799827e+01,0.000000000000000000e+00,-1.544477028347998271e+00
4.007820136852394910e+01,2.753995662121974419e+01,-7.820136852394909965e-02
4.056695992179863453e+01,2.736220263584471013e+00,-5.669599217986345252e-01
4.056695992179863453e+01,7.450558384375874255e+00,-5.669599217986345252e-01
4.056695992179863453e+01,7.335700710730854723e+00,-5.669599217986345252e-01
4.007820136852394910e+01,1.720021263283830137e+01,-7.820136852394909965e-02
4.056695992179863453e+01,2.380285240675063640e+00,-5.669599217986345252e-01
4.056695992179863453e+01,7.094519762232891935e+00,-5.669599217986345252e-01
4.056695992179863453e+01,6.979656843845248204e+00,-5.669599217986345252e-01
4.105571847507331285e+01,0.000000000000000000e+00,-1.055718475073312845e+00
4.056695992179863453e+01,1.168614206487050389e+01,-5.669599217986345252e-01
4.056695992179863453e+01,6.753786379524024497e+00,-5.669599217986345252e-01
4.056695992179863453e+01,6.638940844484356063e+00,-5.669599217986345252e-01
4.056695992179863453e+01,6.527918186122288802e+00,-5.669599217986345252e-01
4.056695992179863453e+01,6.413062810431510385e+00,-5.669599217986345252e-01
4.056695992179863453e+01,6.302048127322400717e+00,-5.669599217986345252e-01
4.007820136852394910e+01,1.599894400982438114e+01,-7.820136852394909965e-02
4.056695992179863453e+01,1.183092026743014280e+00,-5.669599217986345252e-01
4.203323558162267659e+01,0.000000000000000000e+00,-2.033235581622676591e+00
4.007820136852394910e+01,3.102691852646432125e+01,-7.820136852394909965e-02
4.105571847507331285e+01,0.000000000000000000e+00,-1.055718475073312845e+00
4.056695992179863453e+01,1.104289084865508386e+01,-5.669599217986345252e-01
4.056695992179863453e+01,5.934005135781168505e+00,-5.669599217986345252e-01
4.056695992179863453e+01,5.823037033556289543e+00,-5.669599217986345252e-01
4.056695992179863453e+01,5.708132103158144233e+00,-5.669599217986345252e-01
4.007820136852394910e+01,1.557705256971405028e+01,-7.820136852394909965e-02
4.007820136852394910e+01,1.056456268264850173e+01,-7.820136852394909965e-02
4.154447702834799827e+01,0.000000000000000000e+00,-1.544477028347998271e+00
4.007820136852394910e+01,2.500422906857593119e+01,-7.820136852394909965e-02
4.007820136852394910e+01,1.053340756159007086e+01,-7.820136852394909965e-02
4.056695992179863453e+01,7.125573422067663643e-01,-5.669599217986345252e-01
4.007820136852394910e+01,1.540298601309547166e+01,-7.820136852394909965e-02
4.007820136852394910e+01,1.038722876789265648e+01,-7.820136852394909965e-02
4.007820136852394910e+01,1.037194431632127944e+01,-7.820136852394909965e-02
4.056695992179863453e+01,5.526290186878526356e-01,-5.669599217986345252e-01
4.007820136852394910e+01,1.524689016486244419e+01,-7.820136852394909965e-02
4.007820136852394910e+01,1.022573761809472259e+01,-7.820136852394909965e-02
4.056695992179863453e+01,2.253197099067962839e-01,-5.669599217986345252e-01
4.007820136852394910e+01,1.491498173981091213e+01,-7.820136852394909965e-02
4.007820136852394910e+01,1.008378548379733175e+01,-7.820136852394909965e-02
4.203323558162267659e+01,0.000000000000000000e+00,-2.033235581622676591e+00
4.056695992179863453e+01,2.009279074802883969e+01,-5.669599217986345252e-01
4.007820136852394910e+01,1.477280406025503723e+01,-7.820136852394909965e-02
4.007820136852394910e+01,9.941848578457550545e+00,-7.820136852394909965e-02
4.007820136852394910e+01,9.925968530706937187e+00,-7.820136852394909965e-02
4.056695992179863453e+01,0.000000000000000000e+00,-5.669599217986345252e-01
4.007820136852394910e+01,1.472630644333694860e+01,-7.820136852394909965e-02
4.056695992179863453e+01,0.000000000000000000e+00,-5.669599217986345252e-01
4.105571847507331285e+01,0.000000000000000000e+00,-1.055718475073312845e+00
3.958944281524926367e+01,2.987043636900585497e+01,4.105571847507363259e-01
4.056695992179863453e+01,0.000000000000000000e+00,-5.669599217986345252e-01
